"img","label","stillImageUUID","stillImageInternalFilename","hasStandoffLinkToValue","seqnumStr","partOfTitleStr","partOf","hasRecipientLabel","hasAuthorLabel","sytemNumberStr"
"http://rdfh.ch/0801/ET6bOfcOSQGuNmRhBauj7Q","1416636.tif","sC1HP1OSQyOrnT7LAyFqtg","nHBtvHv1ok-F8LfhYmFPdm.jpx",,"18","1716-09-25_Bernoulli_Johann_I-Iselin_Jacob_Christoph","http://rdfh.ch/0801/CsCCfgZCSoyg2gFmp21lag","Jakob Christoph Iselin","Johann I Bernoulli","000055985"
"http://rdfh.ch/0801/cF5N3ho5QGO4_ylJlILExQ","1416637.tif","gUWQ7lXpRG-l78rO3s698Q","L9DpbRlrPvC-D6VfjkBojTW.jpx",,"19","1716-09-25_Bernoulli_Johann_I-Iselin_Jacob_Christoph","http://rdfh.ch/0801/CsCCfgZCSoyg2gFmp21lag","Jakob Christoph Iselin","Johann I Bernoulli","000055985"
"http://rdfh.ch/0801/u4-Q1lwZTeeHUrJzh3YR8A","1051869.tif","05UeRmXkQBWLsC5Fcu18Lg","7LOwXQBsdPo-Bb44qcFmSq9.jpx",,"0","1714-08-28_Montmort_Pierre_Remond_de-Bernoulli_Johann_I","http://rdfh.ch/0801/J0dMDfc9TkW6MYEMm6VJNQ","Johann I Bernoulli","Pierre Rémond de Montmort","000056781"
"http://rdfh.ch/0801/bYf47qQCT0KFplsrwP9Uxw","1051870.tif","VZm0gB45RxiZos2KjFAM-A","F0TDDIu2U3L-FFCFref7eH5.jpx",,"1","1714-08-28_Montmort_Pierre_Remond_de-Bernoulli_Johann_I","http://rdfh.ch/0801/J0dMDfc9TkW6MYEMm6VJNQ","Johann I Bernoulli","Pierre Rémond de Montmort","000056781"
"http://rdfh.ch/0801/RfGAivElR-yO-RCiC-ua-A","651290.tif","hyPINLRqS_iEFzOejRKmDQ","F4Q4TC4zpLl-FKFcQuhd6OH.jpx",,"0","1724-05-21_2_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/TjWfMzlvRdCjopYdA-hUig","Johann I Bernoulli","Johann Jakob Scheuchzer","000057296"
"http://rdfh.ch/0801/qfCD4HzCRO2UlNS3iL-O5Q","651318.tif","0JK2ueOpRBm6eUr4c72YNA","H90DdWRQl8b-E4Y0BRScZ8o.jpx",,"0","1724-09-09_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/MNz-STtwSHqXiGzkEuDEyA","Johann I Bernoulli","Johann Jakob Scheuchzer","000057304"
"http://rdfh.ch/0801/aEiOCPbTS42BkIS3wRXmIg","651319.tif","6nttiwytS2KBpcouGs2yrg","9C2pv7ifMwO-FuFBKhFpzvK.jpx",,"1","1724-09-09_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/MNz-STtwSHqXiGzkEuDEyA","Johann I Bernoulli","Johann Jakob Scheuchzer","000057304"
"http://rdfh.ch/0801/zh4LVH-NT0-CQxnpDUTiTA","1000495.tif","sIhpPNT5QCmoZhkqYKIEuw","30GHn8x2e0v-EVNyPfEAVPQ.jpx",,"0","1719-04-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/NDThbUaMQNOlbHIWK9xLvw","Johann I Bernoulli","Johann Scheuchzer","000057100"
"http://rdfh.ch/0801/y4zvR6ehQmClUwr8Jnrm4Q","1000496.tif","wsm9R0i8SEu38v3fqr-COg","JEjgr74ZMPC-EIzFSWO0p11.jpx",,"1","1719-04-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/NDThbUaMQNOlbHIWK9xLvw","Johann I Bernoulli","Johann Scheuchzer","000057100"
"http://rdfh.ch/0801/1J6k4reoT4yofcZtjHBADQ","1000497.tif","En8tPHTlRPeTKMrlKVthag","2shXvUPZX1Y-G30RYEsRx3s.jpx",,"2","1719-04-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/NDThbUaMQNOlbHIWK9xLvw","Johann I Bernoulli","Johann Scheuchzer","000057100"
"http://rdfh.ch/0801/ZTndmcVAQk64YV22VI6G9g","1000498.tif","evshZNOHRvuDewUGB9S-EQ","LoXmkfkXS1z-CZo7LBeo68d.jpx",,"3","1719-04-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/NDThbUaMQNOlbHIWK9xLvw","Johann I Bernoulli","Johann Scheuchzer","000057100"
"http://rdfh.ch/0801/DxZcKvjiSzWgmzd0b7LUNg","1075358.tif","FFc8j4KXTUu41wn2-9JnlQ","8DOm3pbHfqr-DflrkRJPjcL.jpx",,"0","1734-06-06_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/P8M4DN1uRSCdhM4EH8cntA","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056573"
"http://rdfh.ch/0801/TL-TXYoiSBO7MtgpxbhrTA","1075359.tif","OHGrJTtlQr-9ZTbG3kl-EQ","GY89VIiDMG0-EHivJfOQwTK.jpx",,"1","1734-06-06_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/P8M4DN1uRSCdhM4EH8cntA","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056573"
"http://rdfh.ch/0801/LFm-LrM0Rcmw8wb5fTcZ2Q","Ms_H_321a_s233.tif","tqqt8PwCR4S8hM_Dd4dLhg","FA86R4Y7d2v-G2Iw314B4IV.jpx",,"0","1718-09-28_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/lLiBLmC8ScyTB-16tHV73w","Johann Scheuchzer","Johann I Bernoulli","000057082"
"http://rdfh.ch/0801/0KQQ3xrMSQG3iYl5R3HP9w","Ms_H_321a_s234.tif","O-qf3sWBS7-SSjW2mCR28A","ClzOjGQ31QT-BjXuKQET9yF.jpx",,"1","1718-09-28_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/lLiBLmC8ScyTB-16tHV73w","Johann Scheuchzer","Johann I Bernoulli","000057082"
"http://rdfh.ch/0801/t6wSe61-SZCPNXzYURbM2Q","Ms_H_321a_s235.tif","2Rs40BhHQuqr0a61LSFTLA","DWYEiDviz3s-D6Y0vkHZK4S.jpx",,"2","1718-09-28_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/lLiBLmC8ScyTB-16tHV73w","Johann Scheuchzer","Johann I Bernoulli","000057082"
"http://rdfh.ch/0801/VR6OOps7TL2rebvT65P9qg","Ms_H_321a_s236.tif","kFOabkCnTaeDsZMkh_Zyhg","HhX4YRaskZ2-GQlbcNfE2yi.jpx",,"3","1718-09-28_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/lLiBLmC8ScyTB-16tHV73w","Johann Scheuchzer","Johann I Bernoulli","000057082"
"http://rdfh.ch/0801/pLXEaolhSjuFU4JayODeCA","1000387.tif","U3QKlfj0Q_-9D1KLeThgkQ","DQbslcfu1Oi-EGFHdRgYmCa.jpx",,"0","1718-09-18_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/m-17QskxT_WH10-RuL8rHA","Johann I Bernoulli","Johann Scheuchzer","000057081"
"http://rdfh.ch/0801/Cdx1hiAtT3KaOyOm8JzkXw","1000388.tif","ls6xogmaSpS1YQZr25KAfA","7nMM5J79ZHO-BQUjhv2z983.jpx",,"1","1718-09-18_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/m-17QskxT_WH10-RuL8rHA","Johann I Bernoulli","Johann Scheuchzer","000057081"
"http://rdfh.ch/0801/a8hEWWZRSoumamhbEOEnLg","1000390.tif","Fd97xKiuTb2Sxbp8q3c1iQ","KfxOzRiTQQT-EcUxZ9WSVt2.jpx",,"3","1718-09-18_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/m-17QskxT_WH10-RuL8rHA","Johann I Bernoulli","Johann Scheuchzer","000057081"
"http://rdfh.ch/0801/bCl-rtA3TNegaZeFquLFmQ","1000391.tif","yT4YtNTuSiWdwNahqhFSTw","Kvi7qKY0rv9-EDrViCPK1Gz.jpx",,"4","1718-09-18_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/m-17QskxT_WH10-RuL8rHA","Johann I Bernoulli","Johann Scheuchzer","000057081"
"http://rdfh.ch/0801/z7jr3pnvSUGCxAdacf-ZRw","1000392.tif","fRvq2P5qRLyMRpmz5QtUEQ","3MQwXIJdQBR-EhG8Z1K2DcD.jpx",,"5","1718-09-18_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/m-17QskxT_WH10-RuL8rHA","Johann I Bernoulli","Johann Scheuchzer","000057081"
"http://rdfh.ch/0801/dWx_JNmwScGkF-3NOGJgqQ","Ms_H_321a_s229.tif","jmTr2KRPTrK3NqldVasLqg","CBVrX3w1unt-G61cYWlZ4gj.jpx",,"0","1718-09-14_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/syHHmDu8TUemLYe5oNusPg","Johann Scheuchzer","Johann I Bernoulli","000057080"
"http://rdfh.ch/0801/Q3PfR6N7QDu1vvrMk2KPkg","Ms_H_321a_s230.tif","r4jsY9YPTSu9m6wdOUugUQ","IQNRIpYVhh8-G52bZQI1w0U.jpx",,"1","1718-09-14_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/syHHmDu8TUemLYe5oNusPg","Johann Scheuchzer","Johann I Bernoulli","000057080"
"http://rdfh.ch/0801/yfGqqQFfQYa1OQFUMQlbrg","Ms_H_321a_s231.tif","JTPA_e4WRVWTK_ZTOASSIQ","29wOf6ujS27-CMneWqoNlsK.jpx",,"2","1718-09-14_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/syHHmDu8TUemLYe5oNusPg","Johann Scheuchzer","Johann I Bernoulli","000057080"
"http://rdfh.ch/0801/TzGd3IbLTlmxFZGRKHCYrg","Ms_H_321a_s232.tif","JGuuHNOuTEGO3kWTZOj1ew","8Faui2lp9Zo-FP4hQmFcETo.jpx",,"3","1718-09-14_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/syHHmDu8TUemLYe5oNusPg","Johann Scheuchzer","Johann I Bernoulli","000057080"
"http://rdfh.ch/0801/rZxrEr2xTYi1F74dKNmUcw","1000381.tif","IHHQbl35Qemfdhq3BlT-YA","CAKuoRBNjFJ-DJ1EX0OJH93.jpx",,"0","1718-09-04_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/8JImLUY0Q6-6BcMdhUwuJQ","Johann I Bernoulli","Johann Scheuchzer","000057079"
"http://rdfh.ch/0801/-QIIO0ENQouRtUSAcds5QQ","1000382.tif","LyCVQKtgQByYOsWvmDICmw","7BpWSjOOymf-GQP4f2Qkecp.jpx",,"1","1718-09-04_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/8JImLUY0Q6-6BcMdhUwuJQ","Johann I Bernoulli","Johann Scheuchzer","000057079"
"http://rdfh.ch/0801/ubr5RMIZTt6m7sqjfvxfhQ","Ms_H_321a_s227.tif","KYz3_o6hTBSSMXDWiGgs7A","4pABcdiRtep-FatHngX9qVu.jpx",,"0","1718-08-31_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/xmQwl7zyReusCxU_h9sM_g","Johann Scheuchzer","Johann I Bernoulli","000057078"
"http://rdfh.ch/0801/_YcbxuGEQHGwn5ttlbbuOA","Ms_H_321a_s228.tif","vk4CXnVzQZ24GuCjyhDZ1g","1brpT9LhNW8-BpLrmiqezpz.jpx",,"1","1718-08-31_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/xmQwl7zyReusCxU_h9sM_g","Johann Scheuchzer","Johann I Bernoulli","000057078"
"http://rdfh.ch/0801/diNimiSsSSWLQNMsXEoEjg","651797.tif","dw111tE7QgCB5OntyAm-Ag","3K46nJhbTMo-Cz8uTkxQMJU.jpx",,"0","1731-04-29_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/hMJNLKhmQTiSWamOgk9ARw","Johann I Bernoulli","Johann Jakob Scheuchzer","000057423"
"http://rdfh.ch/0801/4mNvuBHhQc6N9CdxMBc3ow","651798.tif","C8NEorVNS2qBEhYFtZVr0Q","K9OIxPo9Ccj-FMhejtvmDaT.jpx",,"1","1731-04-29_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/hMJNLKhmQTiSWamOgk9ARw","Johann I Bernoulli","Johann Jakob Scheuchzer","000057423"
"http://rdfh.ch/0801/vwKlv-NQSwGXa46nKmjtNA","651799.tif","9vlMBQ5tSg2o07dFJCo5-w","FTbCEONsL5s-GT2Y8UcEPH5.jpx",,"2","1731-04-29_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/hMJNLKhmQTiSWamOgk9ARw","Johann I Bernoulli","Johann Jakob Scheuchzer","000057423"
"http://rdfh.ch/0801/fcaTqoEMQGePeth5Gvd8Hw","Ms_H_321_s135.tif","DOyF0TofTcqnZHX-D3HjQA","BL5XA4wGlLq-D1yMwM9fsyG.jpx",,"0","1727-07-02_Bernoulli_Johann_I-Scheuchzer_Johann_Jakob","http://rdfh.ch/0801/midoj3JGS5iNa820663Few","Johann Jakob Scheuchzer","Johann I Bernoulli","000057351"
"http://rdfh.ch/0801/yQp3AYdsRaK67Li4STo4Mg","Ms_H_321_s136.tif","Q6IZoPFaQFSN61wp4XJ4-g","106Ifwl9UHU-EgEu9KxwttN.jpx",,"1","1727-07-02_Bernoulli_Johann_I-Scheuchzer_Johann_Jakob","http://rdfh.ch/0801/midoj3JGS5iNa820663Few","Johann Jakob Scheuchzer","Johann I Bernoulli","000057351"
"http://rdfh.ch/0801/JBp9s7VQTzWX-LlfyMj5og","Ms_H_321_s137.tif","6E9BnA3FRA26arnrOmesqw","Cr8ZLZHWEcb-CvfXVA8Di4S.jpx",,"2","1727-07-02_Bernoulli_Johann_I-Scheuchzer_Johann_Jakob","http://rdfh.ch/0801/midoj3JGS5iNa820663Few","Johann Jakob Scheuchzer","Johann I Bernoulli","000057351"
"http://rdfh.ch/0801/GhOiHVGqRNufnWvqfcQZCw","1074556.tif","FkGRDjbvQze-Gm1oOLXtSw","B4QtMKBNV0X-ElygB6mryyw.jpx",,"0","1720-08-14_Crousaz_Jean_Pierre_de-Bernoulli_Johann_I","http://rdfh.ch/0801/n6LRzBkLRi2HrvZkXig-aA","Johann I Bernoulli","Jean-Pierre <<de>> Crousaz","000055786"
"http://rdfh.ch/0801/rbkI4OPGQASgDximlooXWw","1074557.tif","tWQh5QjYTcCZ9jUG7DY2UA","1NbgP4jppWq-DzlGfbvIH0q.jpx",,"1","1720-08-14_Crousaz_Jean_Pierre_de-Bernoulli_Johann_I","http://rdfh.ch/0801/n6LRzBkLRi2HrvZkXig-aA","Johann I Bernoulli","Jean-Pierre <<de>> Crousaz","000055786"
"http://rdfh.ch/0801/cMczs4iZRRWlBxtCgtFUVA","1074558.tif","bgphZcq-SkK_9OPY9yaU0w","ElYCLmsRGuZ-C7AaiWeGKpL.jpx",,"2","1720-08-14_Crousaz_Jean_Pierre_de-Bernoulli_Johann_I","http://rdfh.ch/0801/n6LRzBkLRi2HrvZkXig-aA","Johann I Bernoulli","Jean-Pierre <<de>> Crousaz","000055786"
"http://rdfh.ch/0801/7ue79h3mTCirtH88kyYNvA","651420.tif","ko5E_eKVRIeH53zLKfT9gg","BDGyJc2FnC5-BpiS7CBgjCa.jpx",,"0","1725-07-20_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/GFqmGr_MSAa6coAid11mPw","Johann I Bernoulli","Johann Jakob Scheuchzer","000057333"
"http://rdfh.ch/0801/31_ZGnzxTr-Zd_LyYwEOKA","651421.tif","4Jk8JFa5SCWm41dGZyVnMw","BZFXcL0Nprp-Dl1Am8nC6WV.jpx",,"1","1725-07-20_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/GFqmGr_MSAa6coAid11mPw","Johann I Bernoulli","Johann Jakob Scheuchzer","000057333"
"http://rdfh.ch/0801/mGsSn3YWTsONYYafS2TwJw","1383257.tif","tKpaW6pqR92iCVftaZKFuQ","ChqwVxBhEjL-FrJ2WMZcJHr.jpx",,"0","1708-02-08_Verzaglia_Giuseppe-Bernoulli_Johann_I","http://rdfh.ch/0801/_vM480PnSy-i5z1hL1vDjA","Johann I Bernoulli","Giuseppe Verzaglia","000057772"
"http://rdfh.ch/0801/siAqYdT6TJySyVZpiTWXYg","1383258.tif","hCM6onRqS1uK6oMGXa7sVQ","HhhVlYIuXdW-CxpAw0WtC47.jpx",,"1","1708-02-08_Verzaglia_Giuseppe-Bernoulli_Johann_I","http://rdfh.ch/0801/_vM480PnSy-i5z1hL1vDjA","Johann I Bernoulli","Giuseppe Verzaglia","000057772"
"http://rdfh.ch/0801/MMbxTQMuTtqpyOdyRyx23Q","1383259.tif","Fc5J_infRM6CB6mAg3hmpQ","HLT9nL1lGvL-GJ23ua8D2Sb.jpx",,"2","1708-02-08_Verzaglia_Giuseppe-Bernoulli_Johann_I","http://rdfh.ch/0801/_vM480PnSy-i5z1hL1vDjA","Johann I Bernoulli","Giuseppe Verzaglia","000057772"
"http://rdfh.ch/0801/j5QoV30nSw2bBq8a8LtSqQ","1383260.tif","w1JvB24oT7KSAN-bGFkf8g","71ZSfNUHhMR-ElZNLT14Fd9.jpx",,"3","1708-02-08_Verzaglia_Giuseppe-Bernoulli_Johann_I","http://rdfh.ch/0801/_vM480PnSy-i5z1hL1vDjA","Johann I Bernoulli","Giuseppe Verzaglia","000057772"
"http://rdfh.ch/0801/hiV6DriVSOyEYaXW-X6oxQ","808676.tif","2KCYfbgtQJOnnMlm3vh07Q","KGXa6BQ1kC9-FxA9MU795Cs.jpx",,"0","1732-04-04_Bernoulli_Johann_I-Wolff_Christian","http://rdfh.ch/0801/S7toCLtmS7aPpiAk3LXykQ","Christian (von) Wolff","Johann I Bernoulli","000057883"
"http://rdfh.ch/0801/lM-Cyo4-QcmWiqJZgf4jrQ","808677.tif","HlpmO1XjTaicR3NxxzRiLw","KPL6ExhM0sx-CyNfG5IZSxm.jpx",,"1","1732-04-04_Bernoulli_Johann_I-Wolff_Christian","http://rdfh.ch/0801/S7toCLtmS7aPpiAk3LXykQ","Christian (von) Wolff","Johann I Bernoulli","000057883"
"http://rdfh.ch/0801/DEqHb2uUSr-cPQ9zIkYUBw","1000738.tif","g_uzqRLWRU25HLVZy0U29g","9iVSmVvpxl2-EMrr8oI4uBo.jpx",,"0","1723-12-01_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/uNsf64ObTjytdkIVc1L5yA","Johann I Bernoulli","Johann Scheuchzer","000057154"
"http://rdfh.ch/0801/8KZvWJ42SNGjrSQU3uWKjg","1000739.tif","lUFFTPJLStGxrRiP_mG1UA","B6aJeO1M6Bc-DchhT5nVdou.jpx",,"1","1723-12-01_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/uNsf64ObTjytdkIVc1L5yA","Johann I Bernoulli","Johann Scheuchzer","000057154"
"http://rdfh.ch/0801/b0jKUhoaTJKuQByT8eNXqA","1074718.tif","aIH2pJ7ASl27uJh8PGn8YA","ysXMAiKZq8-GS1I8pVanWE.jpx",,"0","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/6Q7OpqvdTVGU9cxmIUROJg","1074719.tif","OZm0OaUoTDO71woh1Yo1Iw","DRGI8zJ7p8E-EoYPSe38F2e.jpx",,"1","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/-oxH4vTQRdmhTeH5nPreYw","1074720.tif","DIL-MT6BTM2UOR7PT8LT3Q","GRj2nSpUeb9-FRKVMnKJ2cU.jpx",,"2","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/hvYQgpoNQr2ZzhJxlwA_kQ","1074721.tif","XSFLasCvQ-uFVWwEJMbfPA","IORNC3TNlmR-Cb8yRg5A79m.jpx",,"3","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/Vee0BuuAQsqITECQ_PLkXA","1074722.tif","cd0h0bTGQH-PCJYX4LLffw","AKNiPresfPp-DD8wc8CVPCV.jpx",,"4","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/qMmdJjDbSwumQJT6hN0KZw","1074723.tif","eAfyjTFyT2uLIO3nVYPfpg","KDZklUnScN2-DpUF36muOuh.jpx",,"5","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/MV7dzeVbTsawfrmHnmFLxA","1074724.tif","iL6H6vauRP6m6V2jRcf5kw","JIMOBUDZfAr-ESEdxBKMIYk.jpx",,"6","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/70CTmi9tS9K43o3yQxY1XA","1074725.tif","RFJXdRM9S-y-9dmlOmlm2g","DP8rGVYxoX3-Cs5esQSKEow.jpx",,"7","1730-08-10_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CdG596ChSqaaVi6IAT0HGA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056505"
"http://rdfh.ch/0801/66zkWKbKSE68rkJk7PtRxA","651340.tif","AbQHV5QyT4urIRkBd_ZwtQ","LofdXEGIDSL-GOfd2dVrHA4.jpx",,"0","1724-11-19_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/Oj_48N-xTU2WNSGGe7CPsg","Johann I Bernoulli","Johann Jakob Scheuchzer","000057311"
"http://rdfh.ch/0801/xDvl0qBmSsyxIAguSWPQBQ","651341.tif","EWWDHclpRK6K94Y6VMemKg","7bWyhb4sVTe-D9bESf7faik.jpx",,"1","1724-11-19_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/Oj_48N-xTU2WNSGGe7CPsg","Johann I Bernoulli","Johann Jakob Scheuchzer","000057311"
"http://rdfh.ch/0801/5wiO1ws1QFaZHQcCT1v00g","651831.tif","xd5pDB8FQumw4K2Z5e67pA","DPa0BuIkEft-EzauamE5sKq.jpx",,"0","1731-08-19_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/rE9tMHDaSJ6dahcX225AWA","Johann I Bernoulli","Johann Jakob Scheuchzer","000057433"
"http://rdfh.ch/0801/r3iFC5tgRkKmjokqaaFFuA","651832.tif","PUgqAkt1TNu10iznThIY_A","GVF2glq06Ty-EbNweURCin7.jpx",,"1","1731-08-19_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/rE9tMHDaSJ6dahcX225AWA","Johann I Bernoulli","Johann Jakob Scheuchzer","000057433"
"http://rdfh.ch/0801/0WbYu3KlSJWO3TqfxqS1YQ","Ms_H_150a_0001.tif","Giab9gY-TpG0pRCOOgR9Qw","KrlLGMGgDyO-Bfl9bmLz2Bp.jpx",,"0","1703-06-10_Scheuchzer_Johann_Jakob-Hermann_Jacob","http://rdfh.ch/0801/9ltm3sEHScWQW0YY3em2TA","Jacob Hermann","Johann Jakob Scheuchzer","000059937"
"http://rdfh.ch/0801/ZQwy-OZzQcmVoJ9U6A6Cgw","1042687.tif","8TAaIW4cS9qFRth_X4UV6g","84vdF4IlrBv-DLq4sxzKLkU.jpx",,"0","1712-04-16_Hermann_Jacob-Bernoulli_Johann_I","http://rdfh.ch/0801/W3xdg4L5RpusvMw22E0tBQ","Johann I Bernoulli","Jacob Hermann","000055941"
"http://rdfh.ch/0801/H48ZXfQpRTyDJn-r5INjCA","1042688.tif","zhb6-t5IQFKhzi93srfsKQ","1B6Pet1jkyz-CD8qrO3ERHK.jpx",,"1","1712-04-16_Hermann_Jacob-Bernoulli_Johann_I","http://rdfh.ch/0801/W3xdg4L5RpusvMw22E0tBQ","Johann I Bernoulli","Jacob Hermann","000055941"
"http://rdfh.ch/0801/NoOjUtXDRPG0eV4SxpnwnA","1042689.tif","aYsOvlr_T2K52zP6-sf6Zw","LjGiu2iDbsE-CoiS0yBtkpG.jpx",,"2","1712-04-16_Hermann_Jacob-Bernoulli_Johann_I","http://rdfh.ch/0801/W3xdg4L5RpusvMw22E0tBQ","Johann I Bernoulli","Jacob Hermann","000055941"
"http://rdfh.ch/0801/wQLCYParTqCwGa4FfHJHYA","1042690.tif","XlzZNeWASmqTQiaJzfFKxA","6OizxJ0jxdo-CWFr949xmFu.jpx",,"3","1712-04-16_Hermann_Jacob-Bernoulli_Johann_I","http://rdfh.ch/0801/W3xdg4L5RpusvMw22E0tBQ","Johann I Bernoulli","Jacob Hermann","000055941"
"http://rdfh.ch/0801/k37UkQG8QeKXIcHyz2wKJA","1408999.tif","vGlaJ8_qRFCrt1ZxPtXRCQ","LoWxSL9OaFK-BkKZ3TWzX8V.jpx",,"0","1714-03-08_Bernoulli_Johann_I-Arnold_John","http://rdfh.ch/0801/nVr2GxpHQ_-p2bVYIJ4XCA","John Arnold","Johann I Bernoulli","000055525"
"http://rdfh.ch/0801/Yex6B5CaTWafayuj5XQZHg","1409001.tif","losSt05ZS12mFvHixXyEKA","DdfhN9UNiWZ-FIYQ0iTRM57.jpx",,"1","1714-03-08_Bernoulli_Johann_I-Arnold_John","http://rdfh.ch/0801/nVr2GxpHQ_-p2bVYIJ4XCA","John Arnold","Johann I Bernoulli","000055525"
"http://rdfh.ch/0801/w1242qTFRBiz5Z_S5_rMUA","1409002.tif","toF8adcMST6AkeBjBNzIsg","KQHWbY4ezSw-BXLBI1Nm4VL.jpx",,"2","1714-03-08_Bernoulli_Johann_I-Arnold_John","http://rdfh.ch/0801/nVr2GxpHQ_-p2bVYIJ4XCA","John Arnold","Johann I Bernoulli","000055525"
"http://rdfh.ch/0801/oCa8r-TRTNONZ7R0F7zccQ","1409003.tif","vhsguoqoSCmmtZ3OL4vB6g","4J0Iw53xLWq-DYKqCnvpsAY.jpx",,"3","1714-03-08_Bernoulli_Johann_I-Arnold_John","http://rdfh.ch/0801/nVr2GxpHQ_-p2bVYIJ4XCA","John Arnold","Johann I Bernoulli","000055525"
